Subject_Index,REM_Cycle_Index,Stage,Duration,Source
SC4811GG,SC4811GG_C10,3,120,EDF
SC4811GG,SC4811GG_C10,2,300,EDF
SC4811GG,SC4811GG_C10,3,180,EDF
SC4811GG,SC4811GG_C10,4,30,EDF
SC4811GG,SC4811GG_C10,3,930,EDF
SC4811GG,SC4811GG_C10,2,30,EDF
SC4811GG,SC4811GG_C10,3,120,EDF
SC4811GG,SC4811GG_C10,4,30,EDF
SC4811GG,SC4811GG_C10,3,1380,EDF
SC4811GG,SC4811GG_C11,1,90,EDF
SC4811GG,SC4811GG_C11,4,30,EDF
SC4811GG,SC4811GG_C11,5,30,EDF
SC4811GG,SC4811GG_C12,1,390,EDF
SC4811GG,SC4811GG_C12,5,60,EDF
SC4811GG,SC4811GG_C12,4,30,EDF
SC4811GG,SC4811GG_C13,1,420,EDF
SC4811GG,SC4811GG_C13,4,30,EDF
SC4811GG,SC4811GG_C13,5,1230,EDF
SC4811GG,SC4811GG_C13,4,30,EDF
SC4811GG,SC4811GG_C13,5,360,EDF
SC4811GG,SC4811GG_C13,4,30,EDF
SC4811GG,SC4811GG_C13,5,30,EDF
SC4811GG,SC4811GG_C13,4,120,EDF
SC4811GG,SC4811GG_C13,5,30,EDF
SC4811GG,SC4811GG_C13,4,150,EDF
SC4811GG,SC4811GG_C13,3,90,EDF
SC4811GG,SC4811GG_C13,4,120,EDF
SC4811GG,SC4811GG_C13,3,30,EDF
SC4811GG,SC4811GG_C13,4,30,EDF
SC4811GG,SC4811GG_C13,3,690,EDF
SC4811GG,SC4811GG_C13,5,60,EDF
SC4811GG,SC4811GG_C13,4,30,EDF
SC4811GG,SC4811GG_C13,3,60,EDF
SC4811GG,SC4811GG_C13,5,30,EDF
SC4811GG,SC4811GG_C13,4,30,EDF
SC4811GG,SC4811GG_C13,3,1440,EDF
SC4811GG,SC4811GG_C13,4,30,EDF
SC4811GG,SC4811GG_C13,5,60,EDF
SC4811GG,SC4811GG_C13,4,120,EDF
SC4811GG,SC4811GG_C13,3,210,EDF
SC4811GG,SC4811GG_C14,1,480,EDF
SC4811GG,SC4811GG_C14,4,30,EDF
SC4811GG,SC4811GG_C15,1,210,EDF
SC4811GG,SC4811GG_C15,5,30,EDF
SC4811GG,SC4811GG_C15,4,150,EDF
SC4811GG,SC4811GG_C16,1,360,EDF
SC4811GG,SC4811GG_C16,5,30,EDF
SC4811GG,SC4811GG_C16,4,30,EDF
SC4811GG,SC4811GG_C16,5,150,EDF
SC4811GG,SC4811GG_C16,4,30,EDF
SC4811GG,SC4811GG_C16,3,360,EDF
SC4811GG,SC4811GG_C16,4,30,EDF
SC4811GG,SC4811GG_C16,3,30,EDF
SC4811GG,SC4811GG_C16,4,30,EDF
SC4811GG,SC4811GG_C16,5,30,EDF
SC4811GG,SC4811GG_C16,4,30,EDF
SC4811GG,SC4811GG_C16,3,390,EDF
SC4811GG,SC4811GG_C16,5,30,EDF
SC4811GG,SC4811GG_C16,4,30,EDF
SC4811GG,SC4811GG_C16,3,1320,EDF
SC4811GG,SC4811GG_C17,1,660,EDF
SC4811GG,SC4811GG_C17,4,30,EDF
SC4811GG,SC4811GG_C18,1,210,EDF
SC4811GG,SC4811GG_C18,3,60,EDF
SC4811GG,SC4811GG_C19,1,510,EDF
SC4811GG,SC4811GG_C19,4,60,EDF
SC4811GG,SC4811GG_C20,1,30,EDF
SC4811GG,SC4811GG_C20,4,30,EDF
SC4811GG,SC4811GG_C20,5,570,EDF
SC4811GG,SC4811GG_C20,4,30,EDF
SC4811GG,SC4811GG_C20,5,30,EDF
SC4811GG,SC4811GG_C20,4,60,EDF
SC4811GG,SC4811GG_C20,3,270,EDF
SC4811GG,SC4811GG_C20,5,18870,EDF
SC4812GV,SC4812GV_C1,1,540,EDF
SC4812GV,SC4812GV_C1,5,30,EDF
SC4812GV,SC4812GV_C1,4,180,EDF
SC4812GV,SC4812GV_C1,3,30,EDF
SC4812GV,SC4812GV_C1,4,30,EDF
SC4812GV,SC4812GV_C1,5,90,EDF
SC4812GV,SC4812GV_C1,4,180,EDF
SC4812GV,SC4812GV_C1,3,690,EDF
SC4812GV,SC4812GV_C1,2,1710,EDF
SC4812GV,SC4812GV_C1,3,420,EDF
SC4812GV,SC4812GV_C2,1,180,EDF
SC4812GV,SC4812GV_C2,5,30,EDF
SC4812GV,SC4812GV_C2,4,60,EDF
SC4812GV,SC4812GV_C3,1,180,EDF
SC4812GV,SC4812GV_C3,0,30,EDF
SC4812GV,SC4812GV_C4,1,300,EDF
SC4812GV,SC4812GV_C4,0,30,EDF
SC4812GV,SC4812GV_C5,1,840,EDF
SC4812GV,SC4812GV_C5,4,60,EDF
SC4812GV,SC4812GV_C5,5,30,EDF
SC4812GV,SC4812GV_C5,4,30,EDF
SC4812GV,SC4812GV_C5,3,90,EDF
SC4812GV,SC4812GV_C5,5,30,EDF
SC4812GV,SC4812GV_C5,4,150,EDF
SC4812GV,SC4812GV_C5,3,120,EDF
SC4812GV,SC4812GV_C6,1,90,EDF
SC4812GV,SC4812GV_C6,3,150,EDF
SC4812GV,SC4812GV_C7,1,270,EDF
SC4812GV,SC4812GV_C7,3,1200,EDF
SC4812GV,SC4812GV_C7,2,60,EDF
SC4812GV,SC4812GV_C7,3,30,EDF
SC4812GV,SC4812GV_C7,2,180,EDF
SC4812GV,SC4812GV_C7,3,30,EDF
SC4812GV,SC4812GV_C7,2,90,EDF
SC4812GV,SC4812GV_C7,3,30,EDF
SC4812GV,SC4812GV_C7,2,120,EDF
SC4812GV,SC4812GV_C7,3,30,EDF
SC4812GV,SC4812GV_C7,2,270,EDF
SC4812GV,SC4812GV_C7,3,60,EDF
SC4812GV,SC4812GV_C7,2,120,EDF
SC4812GV,SC4812GV_C7,3,60,EDF
SC4812GV,SC4812GV_C7,2,60,EDF
SC4812GV,SC4812GV_C7,3,30,EDF
SC4812GV,SC4812GV_C7,2,30,EDF
SC4812GV,SC4812GV_C7,3,30,EDF
SC4812GV,SC4812GV_C7,2,60,EDF
SC4812GV,SC4812GV_C7,3,30,EDF
SC4812GV,SC4812GV_C7,2,90,EDF
SC4812GV,SC4812GV_C7,3,60,EDF
SC4812GV,SC4812GV_C7,2,30,EDF
SC4812GV,SC4812GV_C7,5,270,EDF
SC4812GV,SC4812GV_C7,4,360,EDF
SC4812GV,SC4812GV_C7,3,480,EDF
SC4812GV,SC4812GV_C7,5,30,EDF
SC4812GV,SC4812GV_C7,4,60,EDF
SC4812GV,SC4812GV_C7,3,1590,EDF
SC4812GV,SC4812GV_C8,1,300,EDF
SC4812GV,SC4812GV_C8,5,30,EDF
SC4812GV,SC4812GV_C8,4,30,EDF
SC4812GV,SC4812GV_C9,1,330,EDF
SC4812GV,SC4812GV_C9,5,150,EDF
SC4812GV,SC4812GV_C9,4,30,EDF
SC4812GV,SC4812GV_C9,3,30,EDF
SC4812GV,SC4812GV_C9,4,540,EDF
SC4812GV,SC4812GV_C9,5,30,EDF
SC4812GV,SC4812GV_C9,4,210,EDF
SC4812GV,SC4812GV_C9,5,30,EDF
SC4812GV,SC4812GV_C9,4,30,EDF
SC4812GV,SC4812GV_C9,3,570,EDF
SC4812GV,SC4812GV_C9,4,60,EDF
SC4812GV,SC4812GV_C9,5,120,EDF
SC4812GV,SC4812GV_C9,4,30,EDF
SC4812GV,SC4812GV_C9,5,300,EDF
SC4812GV,SC4812GV_C9,4,120,EDF
SC4812GV,SC4812GV_C9,5,360,EDF
SC4812GV,SC4812GV_C9,4,150,EDF
SC4812GV,SC4812GV_C9,5,90,EDF
SC4812GV,SC4812GV_C9,4,30,EDF
SC4812GV,SC4812GV_C9,5,630,EDF
SC4812GV,SC4812GV_C9,4,120,EDF
SC4812GV,SC4812GV_C9,5,4590,EDF
SC4812GV,SC4812GV_C9,4,30,EDF
SC4812GV,SC4812GV_C9,5,60,EDF
SC4812GV,SC4812GV_C9,4,30,EDF
SC4812GV,SC4812GV_C9,5,60,EDF
SC4812GV,SC4812GV_C9,4,30,EDF
SC4812GV,SC4812GV_C9,5,30,EDF
SC4812GV,SC4812GV_C9,4,60,EDF
SC4812GV,SC4812GV_C9,5,90,EDF
SC4812GV,SC4812GV_C9,4,60,EDF
SC4812GV,SC4812GV_C9,3,360,EDF
SC4812GV,SC4812GV_C10,1,210,EDF
SC4812GV,SC4812GV_C10,4,30,EDF
SC4812GV,SC4812GV_C11,1,870,EDF
SC4812GV,SC4812GV_C11,4,30,EDF
SC4812GV,SC4812GV_C12,1,30,EDF
SC4812GV,SC4812GV_C12,3,1560,EDF
SC4812GV,SC4812GV_C12,2,30,EDF
SC4812GV,SC4812GV_C12,3,60,EDF
SC4812GV,SC4812GV_C12,2,30,EDF
SC4812GV,SC4812GV_C12,3,210,EDF
SC4812GV,SC4812GV_C12,5,90,EDF
SC4812GV,SC4812GV_C12,4,150,EDF
SC4812GV,SC4812GV_C12,3,60,EDF
SC4812GV,SC4812GV_C12,5,60,EDF
SC4812GV,SC4812GV_C12,4,150,EDF
SC4812GV,SC4812GV_C12,3,210,EDF
SC4812GV,SC4812GV_C12,5,30,EDF
SC4812GV,SC4812GV_C12,3,90,EDF
SC4812GV,SC4812GV_C12,4,60,EDF
SC4812GV,SC4812GV_C12,5,30,EDF
SC4812GV,SC4812GV_C12,4,30,EDF
SC4812GV,SC4812GV_C12,3,90,EDF
SC4812GV,SC4812GV_C12,4,60,EDF
SC4812GV,SC4812GV_C12,3,210,EDF
SC4812GV,SC4812GV_C12,4,30,EDF
SC4812GV,SC4812GV_C12,5,8100,EDF
SC4821GC,SC4821GC_C1,1,1080,EDF
SC4821GC,SC4821GC_C1,5,60,EDF
SC4821GC,SC4821GC_C1,4,30,EDF
SC4821GC,SC4821GC_C1,3,540,EDF
SC4821GC,SC4821GC_C1,5,30,EDF
SC4821GC,SC4821GC_C1,3,30,EDF
SC4821GC,SC4821GC_C1,5,30,EDF
SC4821GC,SC4821GC_C1,3,1080,EDF
SC4821GC,SC4821GC_C1,2,30,EDF
SC4821GC,SC4821GC_C1,3,60,EDF
SC4821GC,SC4821GC_C1,2,120,EDF
SC4821GC,SC4821GC_C1,3,30,EDF
SC4821GC,SC4821GC_C1,2,60,EDF
SC4821GC,SC4821GC_C1,5,30,EDF
SC4821GC,SC4821GC_C1,4,60,EDF
SC4821GC,SC4821GC_C1,3,810,EDF
SC4821GC,SC4821GC_C1,2,30,EDF
SC4821GC,SC4821GC_C1,3,300,EDF
SC4821GC,SC4821GC_C1,2,90,EDF
SC4821GC,SC4821GC_C1,3,60,EDF
SC4821GC,SC4821GC_C1,2,360,EDF
SC4821GC,SC4821GC_C1,3,60,EDF
SC4821GC,SC4821GC_C1,2,270,EDF
SC4821GC,SC4821GC_C1,3,30,EDF
SC4821GC,SC4821GC_C1,2,720,EDF
SC4821GC,SC4821GC_C1,5,120,EDF
SC4821GC,SC4821GC_C1,4,30,EDF
SC4821GC,SC4821GC_C1,5,60,EDF
SC4821GC,SC4821GC_C1,4,210,EDF
SC4821GC,SC4821GC_C2,1,630,EDF
SC4821GC,SC4821GC_C2,5,90,EDF
SC4821GC,SC4821GC_C2,4,90,EDF
SC4821GC,SC4821GC_C2,3,30,EDF
SC4821GC,SC4821GC_C3,1,570,EDF
SC4821GC,SC4821GC_C3,5,30,EDF
SC4821GC,SC4821GC_C3,4,30,EDF
SC4821GC,SC4821GC_C3,3,1410,EDF
SC4821GC,SC4821GC_C3,0,30,EDF
SC4821GC,SC4821GC_C3,3,150,EDF
SC4821GC,SC4821GC_C3,5,90,EDF
SC4821GC,SC4821GC_C3,4,120,EDF
SC4821GC,SC4821GC_C3,3,300,EDF
SC4821GC,SC4821GC_C3,5,30,EDF
SC4821GC,SC4821GC_C3,4,30,EDF
SC4821GC,SC4821GC_C3,3,720,EDF
SC4821GC,SC4821GC_C3,2,90,EDF
SC4821GC,SC4821GC_C3,3,900,EDF
SC4821GC,SC4821GC_C3,5,30,EDF
SC4821GC,SC4821GC_C3,4,30,EDF
SC4821GC,SC4821GC_C3,3,90,EDF
SC4821GC,SC4821GC_C3,5,30,EDF
SC4821GC,SC4821GC_C3,4,60,EDF
SC4821GC,SC4821GC_C3,3,330,EDF
SC4821GC,SC4821GC_C3,5,30,EDF
SC4821GC,SC4821GC_C3,3,90,EDF
SC4821GC,SC4821GC_C3,5,30,EDF
SC4821GC,SC4821GC_C3,3,660,EDF
SC4821GC,SC4821GC_C3,5,30,EDF
SC4821GC,SC4821GC_C3,4,60,EDF
SC4821GC,SC4821GC_C3,3,240,EDF
SC4821GC,SC4821GC_C4,1,1440,EDF
SC4821GC,SC4821GC_C4,5,120,EDF
SC4821GC,SC4821GC_C4,4,120,EDF
SC4821GC,SC4821GC_C5,1,750,EDF
SC4821GC,SC4821GC_C5,3,840,EDF
SC4821GC,SC4821GC_C5,5,240,EDF
SC4821GC,SC4821GC_C5,4,60,EDF
SC4821GC,SC4821GC_C5,3,720,EDF
SC4821GC,SC4821GC_C5,5,30,EDF
SC4821GC,SC4821GC_C5,4,90,EDF
SC4821GC,SC4821GC_C5,3,990,EDF
SC4821GC,SC4821GC_C5,2,30,EDF
SC4821GC,SC4821GC_C5,3,90,EDF
SC4821GC,SC4821GC_C5,2,30,EDF
SC4821GC,SC4821GC_C5,3,30,EDF
SC4821GC,SC4821GC_C5,2,120,EDF
SC4821GC,SC4821GC_C5,5,30,EDF
SC4821GC,SC4821GC_C5,4,90,EDF
SC4821GC,SC4821GC_C5,3,510,EDF
SC4821GC,SC4821GC_C6,1,2370,EDF
SC4821GC,SC4821GC_C6,5,240,EDF
SC4821GC,SC4821GC_C6,4,90,EDF
SC4821GC,SC4821GC_C6,5,23040,EDF
SC4822GC,SC4822GC_C1,1,1350,EDF
SC4822GC,SC4822GC_C1,5,30,EDF
SC4822GC,SC4822GC_C1,4,60,EDF
SC4822GC,SC4822GC_C1,3,690,EDF
SC4822GC,SC4822GC_C1,5,30,EDF
SC4822GC,SC4822GC_C1,4,60,EDF
SC4822GC,SC4822GC_C1,3,270,EDF
SC4822GC,SC4822GC_C1,2,30,EDF
SC4822GC,SC4822GC_C1,3,30,EDF
SC4822GC,SC4822GC_C1,2,30,EDF
SC4822GC,SC4822GC_C1,3,90,EDF
SC4822GC,SC4822GC_C1,2,120,EDF
SC4822GC,SC4822GC_C1,5,150,EDF
SC4822GC,SC4822GC_C1,4,180,EDF
SC4822GC,SC4822GC_C1,3,120,EDF
SC4822GC,SC4822GC_C1,5,30,EDF
SC4822GC,SC4822GC_C1,4,90,EDF
SC4822GC,SC4822GC_C1,3,330,EDF
SC4822GC,SC4822GC_C1,5,30,EDF
SC4822GC,SC4822GC_C1,4,30,EDF
SC4822GC,SC4822GC_C1,3,480,EDF
SC4822GC,SC4822GC_C1,2,30,EDF
SC4822GC,SC4822GC_C1,3,30,EDF
SC4822GC,SC4822GC_C1,2,90,EDF
SC4822GC,SC4822GC_C1,3,30,EDF
SC4822GC,SC4822GC_C1,2,30,EDF
SC4822GC,SC4822GC_C1,3,30,EDF
SC4822GC,SC4822GC_C1,2,1170,EDF
SC4822GC,SC4822GC_C1,5,30,EDF
SC4822GC,SC4822GC_C1,4,30,EDF
SC4822GC,SC4822GC_C1,3,330,EDF
SC4822GC,SC4822GC_C2,1,720,EDF
SC4822GC,SC4822GC_C2,5,30,EDF
SC4822GC,SC4822GC_C2,3,1200,EDF
SC4822GC,SC4822GC_C2,2,60,EDF
SC4822GC,SC4822GC_C2,3,900,EDF
SC4822GC,SC4822GC_C2,2,30,EDF
SC4822GC,SC4822GC_C2,3,60,EDF
SC4822GC,SC4822GC_C2,2,540,EDF
SC4822GC,SC4822GC_C2,5,120,EDF
SC4822GC,SC4822GC_C2,4,60,EDF
SC4822GC,SC4822GC_C2,3,240,EDF
SC4822GC,SC4822GC_C2,5,30,EDF
SC4822GC,SC4822GC_C2,4,60,EDF
SC4822GC,SC4822GC_C2,3,90,EDF
SC4822GC,SC4822GC_C3,1,1470,EDF
SC4822GC,SC4822GC_C3,5,30,EDF
SC4822GC,SC4822GC_C3,4,120,EDF
SC4822GC,SC4822GC_C4,1,750,EDF
SC4822GC,SC4822GC_C4,5,60,EDF
SC4822GC,SC4822GC_C4,4,30,EDF
SC4822GC,SC4822GC_C4,3,1230,EDF
SC4822GC,SC4822GC_C4,5,120,EDF
SC4822GC,SC4822GC_C4,4,90,EDF
SC4822GC,SC4822GC_C4,3,780,EDF
SC4822GC,SC4822GC_C4,5,30,EDF
SC4822GC,SC4822GC_C4,4,30,EDF
SC4822GC,SC4822GC_C4,3,900,EDF
SC4822GC,SC4822GC_C4,2,60,EDF
SC4822GC,SC4822GC_C4,3,30,EDF
SC4822GC,SC4822GC_C4,2,660,EDF
SC4822GC,SC4822GC_C4,3,90,EDF
SC4822GC,SC4822GC_C4,5,60,EDF
SC4822GC,SC4822GC_C4,4,30,EDF
SC4822GC,SC4822GC_C4,5,30,EDF
SC4822GC,SC4822GC_C4,4,120,EDF
SC4822GC,SC4822GC_C5,1,990,EDF
SC4822GC,SC4822GC_C5,5,30,EDF
SC4822GC,SC4822GC_C5,4,30,EDF
SC4822GC,SC4822GC_C5,3,240,EDF
SC4822GC,SC4822GC_C5,4,180,EDF
SC4822GC,SC4822GC_C5,5,30,EDF
SC4822GC,SC4822GC_C5,4,90,EDF
SC4822GC,SC4822GC_C5,3,1080,EDF
SC4822GC,SC4822GC_C6,1,90,EDF
SC4822GC,SC4822GC_C6,5,60,EDF
SC4822GC,SC4822GC_C6,4,90,EDF
SC4822GC,SC4822GC_C6,5,660,EDF
SC4822GC,SC4822GC_C6,4,240,EDF
SC4822GC,SC4822GC_C6,3,390,EDF
SC4822GC,SC4822GC_C6,4,180,EDF
SC4822GC,SC4822GC_C6,3,60,EDF
SC4822GC,SC4822GC_C6,5,30,EDF
SC4822GC,SC4822GC_C6,4,210,EDF
SC4822GC,SC4822GC_C6,5,90,EDF
SC4822GC,SC4822GC_C6,4,60,EDF
SC4822GC,SC4822GC_C6,5,120,EDF
SC4822GC,SC4822GC_C6,4,60,EDF
SC4822GC,SC4822GC_C6,5,120,EDF
SC4822GC,SC4822GC_C6,4,90,EDF
SC4822GC,SC4822GC_C6,5,60,EDF
SC4822GC,SC4822GC_C6,4,30,EDF
SC4822GC,SC4822GC_C6,5,420,EDF
SC4822GC,SC4822GC_C6,4,210,EDF
SC4822GC,SC4822GC_C6,3,30,EDF
SC4822GC,SC4822GC_C6,4,90,EDF
SC4822GC,SC4822GC_C6,5,30,EDF
SC4822GC,SC4822GC_C6,4,60,EDF
SC4822GC,SC4822GC_C6,5,360,EDF
SC4822GC,SC4822GC_C6,4,30,EDF
SC4822GC,SC4822GC_C6,5,90,EDF
SC4822GC,SC4822GC_C6,4,150,EDF
SC4822GC,SC4822GC_C6,5,22800,EDF
MNC001,MNC001_C1,1,360,MNC
MNC001,MNC001_C1,5,30,MNC
MNC001,MNC001_C1,0,30,MNC
MNC001,MNC001_C2,1,1200,MNC
MNC001,MNC001_C2,0,30,MNC
MNC001,MNC001_C3,1,600,MNC
MNC001,MNC001_C3,0,30,MNC
MNC001,MNC001_C3,3,150,MNC
MNC001,MNC001_C3,5,30,MNC
MNC001,MNC001_C3,0,30,MNC
MNC001,MNC001_C3,3,180,MNC
MNC001,MNC001_C3,0,30,MNC
MNC001,MNC001_C3,3,450,MNC
MNC001,MNC001_C3,0,60,MNC
MNC001,MNC001_C3,3,420,MNC
MNC001,MNC001_C3,2,30,MNC
MNC001,MNC001_C3,3,30,MNC
MNC001,MNC001_C3,2,120,MNC
MNC001,MNC001_C3,3,120,MNC
MNC001,MNC001_C3,2,390,MNC
MNC001,MNC001_C3,3,510,MNC
MNC001,MNC001_C3,2,150,MNC
MNC001,MNC001_C3,3,60,MNC
MNC001,MNC001_C3,2,60,MNC
MNC001,MNC001_C3,3,150,MNC
MNC001,MNC001_C3,2,450,MNC
MNC001,MNC001_C3,3,210,MNC
MNC001,MNC001_C3,0,30,MNC
MNC001,MNC001_C3,3,30,MNC
MNC001,MNC001_C3,5,90,MNC
MNC001,MNC001_C3,0,60,MNC
MNC001,MNC001_C3,3,30,MNC
MNC001,MNC001_C3,0,30,MNC
MNC001,MNC001_C3,3,240,MNC
MNC001,MNC001_C4,1,1110,MNC
MNC001,MNC001_C4,0,30,MNC
MNC001,MNC001_C4,3,390,MNC
MNC001,MNC001_C4,5,30,MNC
MNC001,MNC001_C4,0,30,MNC
MNC001,MNC001_C4,5,30,MNC
MNC001,MNC001_C4,0,30,MNC
MNC001,MNC001_C4,3,180,MNC
MNC001,MNC001_C4,0,30,MNC
MNC001,MNC001_C4,3,30,MNC
MNC001,MNC001_C4,0,30,MNC
MNC001,MNC001_C4,3,2040,MNC
MNC001,MNC001_C4,5,30,MNC
MNC001,MNC001_C4,3,480,MNC
MNC001,MNC001_C4,2,30,MNC
MNC001,MNC001_C4,3,390,MNC
MNC001,MNC001_C5,1,1200,MNC
MNC001,MNC001_C5,5,30,MNC
MNC001,MNC001_C5,0,30,MNC
MNC001,MNC001_C6,1,690,MNC
MNC001,MNC001_C6,0,90,MNC
MNC001,MNC001_C6,3,1140,MNC
MNC001,MNC001_C6,2,60,MNC
MNC001,MNC001_C6,3,90,MNC
MNC001,MNC001_C6,2,240,MNC
MNC001,MNC001_C6,3,150,MNC
MNC001,MNC001_C6,2,90,MNC
MNC001,MNC001_C6,3,240,MNC
MNC001,MNC001_C6,5,30,MNC
MNC001,MNC001_C6,0,30,MNC
MNC001,MNC001_C6,3,180,MNC
MNC001,MNC001_C6,0,30,MNC
MNC001,MNC001_C6,3,630,MNC
MNC001,MNC001_C7,1,330,MNC
MNC001,MNC001_C7,5,30,MNC
MNC001,MNC001_C8,1,150,MNC
MNC001,MNC001_C8,0,30,MNC
MNC001,MNC001_C9,1,90,MNC
MNC001,MNC001_C9,5,60,MNC
MNC001,MNC001_C9,0,60,MNC
MNC001,MNC001_C9,5,180,MNC
MNC001,MNC001_C9,0,30,MNC
MNC001,MNC001_C10,1,240,MNC
MNC001,MNC001_C10,5,30,MNC
MNC001,MNC001_C10,0,60,MNC
MNC001,MNC001_C10,5,150,MNC
MNC001,MNC001_C10,0,30,MNC
MNC001,MNC001_C10,5,12840,MNC
MNC002,MNC002_C1,1,660,MNC
MNC002,MNC002_C1,3,360,MNC
MNC002,MNC002_C1,5,30,MNC
MNC002,MNC002_C1,0,60,MNC
MNC002,MNC002_C1,3,1080,MNC
MNC002,MNC002_C1,2,60,MNC
MNC002,MNC002_C1,3,510,MNC
MNC002,MNC002_C1,5,30,MNC
MNC002,MNC002_C1,0,30,MNC
MNC002,MNC002_C1,3,300,MNC
MNC002,MNC002_C1,2,30,MNC
MNC002,MNC002_C1,3,150,MNC
MNC002,MNC002_C1,2,30,MNC
MNC002,MNC002_C1,3,180,MNC
MNC002,MNC002_C1,2,30,MNC
MNC002,MNC002_C1,3,30,MNC
MNC002,MNC002_C1,2,30,MNC
MNC002,MNC002_C1,3,60,MNC
MNC002,MNC002_C1,2,30,MNC
MNC002,MNC002_C1,3,210,MNC
MNC002,MNC002_C1,2,90,MNC
MNC002,MNC002_C1,3,30,MNC
MNC002,MNC002_C1,2,630,MNC
MNC002,MNC002_C1,3,60,MNC
MNC002,MNC002_C1,2,30,MNC
MNC002,MNC002_C1,3,30,MNC
MNC002,MNC002_C1,2,90,MNC
MNC002,MNC002_C1,3,60,MNC
MNC002,MNC002_C1,2,30,MNC
MNC002,MNC002_C1,3,60,MNC
MNC002,MNC002_C2,1,2130,MNC
MNC002,MNC002_C2,3,1650,MNC
MNC002,MNC002_C2,2,30,MNC
MNC002,MNC002_C2,3,30,MNC
MNC002,MNC002_C2,2,30,MNC
MNC002,MNC002_C2,3,30,MNC
MNC002,MNC002_C2,2,30,MNC
MNC002,MNC002_C2,3,390,MNC
MNC002,MNC002_C2,2,30,MNC
MNC002,MNC002_C2,3,30,MNC
MNC002,MNC002_C2,2,30,MNC
MNC002,MNC002_C2,3,30,MNC
MNC002,MNC002_C2,2,90,MNC
MNC002,MNC002_C2,3,30,MNC
MNC002,MNC002_C2,2,90,MNC
MNC002,MNC002_C2,3,330,MNC
MNC002,MNC002_C2,2,1440,MNC
MNC002,MNC002_C2,3,30,MNC
MNC002,MNC002_C2,2,30,MNC
MNC002,MNC002_C2,3,30,MNC
MNC002,MNC002_C2,2,90,MNC
MNC002,MNC002_C2,3,30,MNC
MNC002,MNC002_C2,2,30,MNC
MNC002,MNC002_C2,3,30,MNC
MNC002,MNC002_C2,2,30,MNC
MNC002,MNC002_C2,3,210,MNC
MNC002,MNC002_C2,2,30,MNC
MNC002,MNC002_C2,3,270,MNC
MNC002,MNC002_C2,2,30,MNC
MNC002,MNC002_C2,3,30,MNC
MNC002,MNC002_C3,1,300,MNC
MNC002,MNC002_C3,0,30,MNC
MNC002,MNC002_C3,3,420,MNC
MNC002,MNC002_C4,1,930,MNC
MNC002,MNC002_C4,3,210,MNC
MNC002,MNC002_C4,5,30,MNC
MNC002,MNC002_C4,0,30,MNC
MNC002,MNC002_C4,3,960,MNC
MNC002,MNC002_C4,0,30,MNC
MNC002,MNC002_C4,3,450,MNC
MNC002,MNC002_C5,1,30,MNC
MNC002,MNC002_C5,0,90,MNC
MNC002,MNC002_C5,3,810,MNC
MNC002,MNC002_C5,0,30,MNC
MNC002,MNC002_C5,3,450,MNC
MNC002,MNC002_C6,1,2430,MNC
MNC002,MNC002_C6,5,30,MNC
MNC002,MNC002_C6,0,30,MNC
MNC002,MNC002_C6,3,1770,MNC
MNC002,MNC002_C6,5,60,MNC
MNC002,MNC002_C6,0,120,MNC
MNC002,MNC002_C6,5,30,MNC
MNC002,MNC002_C6,0,30,MNC
MNC002,MNC002_C6,5,150,MNC
MNC003,MNC003_C1,1,900,MNC
MNC003,MNC003_C1,4,270,MNC
MNC003,MNC003_C1,3,210,MNC
MNC003,MNC003_C1,4,30,MNC
MNC003,MNC003_C1,3,750,MNC
MNC003,MNC003_C1,2,60,MNC
MNC003,MNC003_C1,3,720,MNC
MNC003,MNC003_C1,2,60,MNC
MNC003,MNC003_C1,3,30,MNC
MNC003,MNC003_C1,2,120,MNC
MNC003,MNC003_C1,3,30,MNC
MNC003,MNC003_C1,4,30,MNC
MNC003,MNC003_C1,3,840,MNC
MNC003,MNC003_C1,5,30,MNC
MNC003,MNC003_C1,4,30,MNC
MNC003,MNC003_C1,3,60,MNC
MNC003,MNC003_C1,4,60,MNC
MNC003,MNC003_C1,3,30,MNC
MNC003,MNC003_C1,4,30,MNC
MNC003,MNC003_C1,3,30,MNC
MNC003,MNC003_C1,4,30,MNC
MNC003,MNC003_C1,3,780,MNC
MNC003,MNC003_C1,4,30,MNC
MNC003,MNC003_C1,3,120,MNC
MNC003,MNC003_C1,5,30,MNC
MNC003,MNC003_C1,3,90,MNC
MNC003,MNC003_C1,5,120,MNC
MNC003,MNC003_C1,4,90,MNC
MNC003,MNC003_C1,3,150,MNC
MNC003,MNC003_C2,1,1260,MNC
MNC003,MNC003_C2,4,60,MNC
MNC003,MNC003_C3,1,330,MNC
MNC003,MNC003_C3,3,1260,MNC
MNC003,MNC003_C3,2,30,MNC
MNC003,MNC003_C3,3,90,MNC
MNC003,MNC003_C3,2,30,MNC
MNC003,MNC003_C3,3,30,MNC
MNC003,MNC003_C3,2,30,MNC
MNC003,MNC003_C3,3,30,MNC
MNC003,MNC003_C3,5,30,MNC
MNC003,MNC003_C3,4,30,MNC
MNC003,MNC003_C3,3,960,MNC
MNC003,MNC003_C3,4,30,MNC
MNC003,MNC003_C3,5,60,MNC
MNC003,MNC003_C3,4,60,MNC
MNC003,MNC003_C3,3,90,MNC
MNC003,MNC003_C3,4,30,MNC
MNC003,MNC003_C3,3,270,MNC
